ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDatetime,97251 DEPTH OF SAMPLING FROM SURFACE m,1593 ALKALINITY PHENOLPHTHALEIN CACO3 mg/L,1592 ALKALINITY TOTAL CACO3 mg/L,103927 ALUMINUM DISSOLVED ug/L,103999 ALUMINUM TOTAL RECOVERABLE ug/L,2007 AMMONIA TOTAL mg/L,103951 ANTIMONY DISSOLVED ug/L,80043 ANTIMONY TOTAL RECOVERABLE ug/L,103928 ARSENIC DISSOLVED ug/L,80020 ARSENIC TOTAL RECOVERABLE ug/L,103930 BARIUM DISSOLVED ug/L,80022 BARIUM TOTAL RECOVERABLE ug/L,103931 BERYLLIUM DISSOLVED ug/L,80023 BERYLLIUM TOTAL RECOVERABLE ug/L,1594 BICARBONATE (CALCD.) mg/L,103932 BISMUTH DISSOLVED ug/L,80024 BISMUTH TOTAL RECOVERABLE ug/L,103929 BORON DISSOLVED ug/L,80021 BORON TOTAL RECOVERABLE ug/L,103934 CADMIUM DISSOLVED ug/L,80026 CADMIUM TOTAL RECOVERABLE ug/L,103933 CALCIUM DISSOLVED mg/L,20111 CALCIUM DISSOLVED/FILTERED mg/L,80025 CALCIUM TOTAL RECOVERABLE mg/L,6152 CARBON DISSOLVED INORGANIC (DIC) mg/L,6107 CARBON DISSOLVED ORGANIC mg/L,1595 CARBONATE (CALCD.) mg/L,2003 CHLORIDE DISSOLVED mg/L,103935 CHLORINE DISSOLVED mg/L,80027 CHLORINE TOTAL RECOVERABLE mg/L,99212 CHLOROPHYLL A mg/m3,103937 CHROMIUM DISSOLVED ug/L,80029 CHROMIUM TOTAL RECOVERABLE ug/L,97320 CLOUD COVER %,103936 COBALT DISSOLVED ug/L,80028 COBALT TOTAL RECOVERABLE ug/L,106257 COLOUR (VISUAL) AT SITE N/A,103938 COPPER DISSOLVED ug/L,80030 COPPER TOTAL RECOVERABLE ug/L,107206 EUPHOTIC DEPTH m,106258 FOAM (VISUAL) AT SITE N/A,10602 HARDNESS TOTAL CACO3 (CALCD.) mg/L,1596 HYDROXIDE (CALCD.) mg/L,"106266 ICE THICKNESS, ESTIMATE m",60209 IONIC BALANCE DIFFERENCE ABSOLUTE VALUE (CALCD.) %,102090 IRON DISSOLVED mg/L,103939 IRON DISSOLVED ug/L,80031 IRON TOTAL RECOVERABLE ug/L,103949 LEAD DISSOLVED ug/L,80041 LEAD TOTAL RECOVERABLE ug/L,103942 LITHIUM DISSOLVED ug/L,80034 LITHIUM TOTAL RECOVERABLE ug/L,12111 MAGNESIUM DISSOLVED/FILTERED mg/L,102089 MANGANESE DISSOLVED mg/L,103944 MANGANESE DISSOLVED ug/L,80036 MANGANESE TOTAL RECOVERABLE ug/L,109749 MERCURY DISSOLVED ng/L,109748 MERCURY TOTAL ng/L,107108 MICROCYSTIN TOTAL ug/L,103945 MOLYBDENUM DISSOLVED ug/L,80037 MOLYBDENUM TOTAL RECOVERABLE ug/L,103947 NICKEL DISSOLVED ug/L,80039 NICKEL TOTAL RECOVERABLE ug/L,2008 NITROGEN DISSOLVED KJELDAHL (DKN) mg/L,102647 NITROGEN NITRATE mg/L,102648 NITROGEN NITRITE mg/L,102649 NITROGEN NO3 & NO2 mg/L,7602 NITROGEN TOTAL (CALCD.) mg/L,2009 NITROGEN TOTAL KJELDAHL (TKN) mg/L,106260 ODOUR APPARENT IN SAMPLE N/A,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,2000 OXYGEN DISSOLVED (FIELD QC) mg/L,100923 PH (FIELD) pH units,10301 PH (LAB) pH units,2013 PHOSPHORUS TOTAL (P) mg/L,2010 PHOSPHORUS TOTAL DISSOLVED mg/L,101163 PHOTOSYNTHETICALLY ACTIVE RADIATION umol/s/m2,19111 POTASSIUM DISSOLVED/FILTERED mg/L,900038 REASON FOR MISSING SAMPLE N/A,2031 REDOX POTENTIAL mV,2005 RESIDUE NONFILTERABLE mg/L,2078 SECCHI DISK TRANSPARENCY m,103952 SELENIUM DISSOLVED ug/L,80044 SELENIUM TOTAL RECOVERABLE ug/L,14106 SILICA REACTIVE mg/L,103926 SILVER DISSOLVED ug/L,103998 SILVER TOTAL RECOVERABLE ug/L,"106267 SNOW DEPTH ON ICE, ESTIMATE m",11111 SODIUM DISSOLVED/FILTERED mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,2041 SPECIFIC CONDUCTANCE (LAB) uS/cm,103955 STRONTIUM DISSOLVED ug/L,80047 STRONTIUM TOTAL RECOVERABLE ug/L,1599 SULPHATE DISSOLVED mg/L,125 SUM OF ANIONS meq/L,120 SUM OF CATIONS meq/L,97060 TEMPERATURE AIR deg C,100925 TEMPERATURE WATER deg C,103958 THALLIUM DISSOLVED ug/L,80053 THALLIUM TOTAL RECOVERABLE ug/L,103956 THORIUM DISSOLVED ug/L,80048 THORIUM TOTAL RECOVERABLE ug/L,103954 TIN DISSOLVED ug/L,80046 TIN TOTAL RECOVERABLE ug/L,103957 TITANIUM DISSOLVED ug/L,80049 TITANIUM TOTAL RECOVERABLE ug/L,201 TOTAL DISSOLVED SOLIDS (CALCD.) mg/L,97001 TOTAL WATER DEPTH m,106259 TURBIDITY (VISUAL) AT SITE N/A,103959 URANIUM DISSOLVED ug/L,80054 URANIUM TOTAL RECOVERABLE ug/L,103960 VANADIUM DISSOLVED ug/L,80055 VANADIUM TOTAL RECOVERABLE ug/L,103961 ZINC DISSOLVED ug/L,80056 ZINC TOTAL RECOVERABLE ug/L
ABS020,18SWE06266,CHU,BEA,06AA,1,AB06AA0230,"BEAVER LAKE, COMPOSITE",54.725000,-111.833330,0,13,133,N,"Air Temp: 16 degC; Wind speed: 0-5 km/h; wind dir, SW; -- Calm, pelicans present, fish jumping, snails on substrate sampler, partuckes in water and streaks on surface, busy boat launch; Microcystin, M180223",08/05/2018 07:50:00,,11,220,,,L0.015,,,,,,,,,240,,,,,,,,32,,,17,13,5.6,,,19.7,,,90,,,2,,,3,,240,L1,,0.57,L0.06,,,,,,,38,L0.004,,,,,0.43,,,,,,0.0051,L0.003,0.0051,1.6,1.6,0,,,,8.7,0.028,0.0058,,16,,,2.7,1.5,,,7.6,,,,25,,560,,,84,6.3,6.2,,,,,,,,,,,340,9,2,,,,,,
ABS020,18SWE06547,CHU,BEA,06AA,1,AB06AA0230,"BEAVER LAKE, COMPOSITE",54.725000,-111.833330,0,13,133,N,"Air Temp: 9 degC, Wind Speed 6-9 km/h, Wind Direction SE, WV 0.2 -- smoke. light rain. stopped. sunshine. new location for deep spot; microcystin M180222",08/26/2018 09:15:00,,8.1,220,,,0.019,,,,,,,,,250,,,,,,,,34,,,18,9.8,4.8,,,30.2,,,100,,,2,,,2.4,,250,L1,,1.7,L0.06,,,,,,,40,L0.004,,,,,1.14,,,,,,L0.003,L0.003,L0.0042,1.6,1.6,0,,,,8.61,0.057,0.0067,,17,,,4.7,1.2,,,9.6,,,,27,,560,,,87,6.3,6.5,,,,,,,,,,,350,11.7,2,,,,,,
ABS020,18SWE07080,CHU,BEA,06AA,1,AB06AA0230,"BEAVER LAKE, COMPOSITE",54.725000,-111.833330,0,13,,N,Missed trip due to unsafe weather.,09/22/2018 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABS020,18SWE05811,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:14:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.11,,8.4,,,,,,,51,,,,,,,,,,590,,,,,,,,15.3,,,,,,,,,,,,,,,,,
ABS020,18SWE05812,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:15:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,8.4,,,,,,,51,,,,,,,,,,590,,,,,,,,15.32,,,,,,,,,,,,,,,,,
ABS020,18SWE05813,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:16:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.11,,8.4,,,,,,,51,,,,,,,,,,590,,,,,,,,15.31,,,,,,,,,,,,,,,,,
ABS020,18SWE05814,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:17:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,8.4,,,,,,,51,,,,,,,,,,590,,,,,,,,15.31,,,,,,,,,,,,,,,,,
ABS020,18SWE05815,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:18:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.11,,8.39,,,,,,,51,,,,,,,,,,590,,,,,,,,15.3,,,,,,,,,,,,,,,,,
ABS020,18SWE05816,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:19:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,8.39,,,,,,,51,,,,,,,,,,590,,,,,,,,15.28,,,,,,,,,,,,,,,,,
ABS020,18SWE05817,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:20:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,8.39,,,,,,,51,,,,,,,,,,590,,,,,,,,15.25,,,,,,,,,,,,,,,,,
ABS020,18SWE05818,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:21:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04,,8.38,,,,,,,51,,,,,,,,,,590,,,,,,,,15.25,,,,,,,,,,,,,,,,,
ABS020,18SWE05819,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:22:00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.02,,8.38,,,,,,,52,,,,,,,,,,590,,,,,,,,15.24,,,,,,,,,,,,,,,,,
ABS020,18SWE05820,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:23:00,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.07,,8.38,,,,,,,52,,,,,,,,,,590,,,,,,,,15.25,,,,,,,,,,,,,,,,,
ABS020,18SWE05821,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:24:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.02,,8.38,,,,,,,52,,,,,,,,,,590,,,,,,,,15.24,,,,,,,,,,,,,,,,,
ABS020,18SWE05822,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:25:00,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.02,,8.38,,,,,,,52,,,,,,,,,,589,,,,,,,,15.23,,,,,,,,,,,,,,,,,
ABS020,18SWE05823,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:26:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.93,,8.37,,,,,,,52,,,,,,,,,,590,,,,,,,,15.21,,,,,,,,,,,,,,,,,
ABS020,18SWE05824,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:27:00,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.44,,8.33,,,,,,,53,,,,,,,,,,590,,,,,,,,15.05,,,,,,,,,,,,,,,,,
ABS020,18SWE05825,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:28:00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.28,,8.32,,,,,,,53,,,,,,,,,,589,,,,,,,,14.95,,,,,,,,,,,,,,,,,
ABS020,18SWE05826,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:29:00,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.96,,8.3,,,,,,,54,,,,,,,,,,589,,,,,,,,14.87,,,,,,,,,,,,,,,,,
ABS020,18SWE05827,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:30:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.95,,8.3,,,,,,,54,,,,,,,,,,589,,,,,,,,14.73,,,,,,,,,,,,,,,,,
ABS020,18SWE05828,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:31:00,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.66,,8.27,,,,,,,55,,,,,,,,,,589,,,,,,,,14.67,,,,,,,,,,,,,,,,,
ABS020,18SWE05829,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,06/14/2018 10:32:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.43,,8.15,,,,,,,26,,,,,,,,,,586,,,,,,,,14.67,,,,,,,,,,,,,,,,,
ABS020,18SWE06114,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:13:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,,8.41,,,,,,,50,,,,,,,,,,571.9,,,,,,,,19.24,,,,,,,,,,,,,,,,,
ABS020,18SWE06115,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:14:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.57,,8.4,,,,,,,50,,,,,,,,,,571.7,,,,,,,,19.25,,,,,,,,,,,,,,,,,
ABS020,18SWE06116,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:15:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.52,,8.41,,,,,,,50,,,,,,,,,,571.8,,,,,,,,19.25,,,,,,,,,,,,,,,,,
ABS020,18SWE06117,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:16:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.54,,8.41,,,,,,,50,,,,,,,,,,571.6,,,,,,,,19.25,,,,,,,,,,,,,,,,,
ABS020,18SWE06118,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:17:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.51,,8.41,,,,,,,49,,,,,,,,,,571.8,,,,,,,,19.25,,,,,,,,,,,,,,,,,
ABS020,18SWE06119,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:18:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,8.41,,,,,,,50,,,,,,,,,,571.7,,,,,,,,19.25,,,,,,,,,,,,,,,,,
ABS020,18SWE06120,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:19:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,,8.42,,,,,,,49,,,,,,,,,,571.5,,,,,,,,19.24,,,,,,,,,,,,,,,,,
ABS020,18SWE06121,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:20:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,8.43,,,,,,,49,,,,,,,,,,570.9,,,,,,,,19.22,,,,,,,,,,,,,,,,,
ABS020,18SWE06122,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:21:00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.62,,8.43,,,,,,,49,,,,,,,,,,571.1,,,,,,,,19.22,,,,,,,,,,,,,,,,,
ABS020,18SWE06123,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:22:00,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.67,,8.43,,,,,,,49,,,,,,,,,,570.8,,,,,,,,19.22,,,,,,,,,,,,,,,,,
ABS020,18SWE06124,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:23:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.68,,8.44,,,,,,,49,,,,,,,,,,570.9,,,,,,,,19.21,,,,,,,,,,,,,,,,,
ABS020,18SWE06125,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:24:00,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.76,,8.45,,,,,,,49,,,,,,,,,,570.5,,,,,,,,19.2,,,,,,,,,,,,,,,,,
ABS020,18SWE06126,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:25:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.81,,8.46,,,,,,,49,,,,,,,,,,570.3,,,,,,,,19.17,,,,,,,,,,,,,,,,,
ABS020,18SWE06127,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:26:00,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.83,,8.46,,,,,,,49,,,,,,,,,,570.3,,,,,,,,19.15,,,,,,,,,,,,,,,,,
ABS020,18SWE06128,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:27:00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.82,,8.46,,,,,,,49,,,,,,,,,,570.2,,,,,,,,19.14,,,,,,,,,,,,,,,,,
ABS020,18SWE06129,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:28:00,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,8.46,,,,,,,50,,,,,,,,,,570.3,,,,,,,,19.13,,,,,,,,,,,,,,,,,
ABS020,18SWE06130,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:29:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.72,,8.45,,,,,,,50,,,,,,,,,,570.3,,,,,,,,19.12,,,,,,,,,,,,,,,,,
ABS020,18SWE06131,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,07/15/2018 09:30:00,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.52,,8.44,,,,,,,50,,,,,,,,,,570.7,,,,,,,,19.12,,,,,,,,,,,,,,,,,
ABS020,18SWE06268,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,16,N,Discrete metal handgrab at 0.5m,08/05/2018 07:50:00,0.5,,,,1.9,,,0.06,,1.75,,57,,L0.003,,,L0.003,,87.3,,L0.01,,,30.2,,,,,,4.3,,,L0.1,,,0.036,,,0.11,,,,,,,,,4.2,,0.005,,40.6,,,,46.6,,,,,0.157,,0.16,,,,,,,,8,,8.76,,,,,,,55,,,,0.3,,,0.001,,,564.4,,,256,,,,,21.1,,L0.002,,L0.002,,L0.06,,0.94,,,,,0.19,,0.28,,0.8
ABS020,18SWE06267,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,08/05/2018 09:13:00,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98,,8.76,,,,,,,55,,,,,,,,,,564.4,,,,,,,,21.06,,,,,,,,,,,,,,,,,
ABS020,18SWE06269,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,08/05/2018 09:15:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94,,8.76,,,,,,,55,,,,,,,,,,564.4,,,,,,,,21.1,,,,,,,,,,,,,,,,,
ABS020,18SWE06270,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,08/05/2018 09:16:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8.76,,,,,,,55,,,,,,,,,,564.5,,,,,,,,21.1,,,,,,,,,,,,,,,,,
ABS020,18SWE06271,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,08/05/2018 09:17:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.93,,8.76,,,,,,,55,,,,,,,,,,564.1,,,,,,,,21.1,,,,,,,,,,,,,,,,,
ABS020,18SWE06272,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,08/05/2018 09:18:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.95,,8.76,,,,,,,55,,,,,,,,,,564.1,,,,,,,,21.1,,,,,,,,,,,,,,,,,
ABS020,18SWE06273,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,08/05/2018 09:19:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,8.76,,,,,,,56,,,,,,,,,,564,,,,,,,,21.1,,,,,,,,,,,,,,,,,
ABS020,18SWE06274,CHU,BEA,06AA,1,AB06AA0240,"BEAVER LAKE, PROFILE AT CENTRE",54.725000,-111.833330,0,1,122,N,,08/05/2018 09:20:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.86,,8.76,,,,,,,56,,,,,,,,,,564,,,,,,,,21.1,,,,,,,,,,,,,,,,,
