FacDatabaseID,ApprovalHolderName,FacilityName,Sector,RPDatabaseID,RPName,RPDesignation,RPSCC,RPStatus,RPCondition,RPBaseElevation,RPLatitude,RPLongitude,RPActualHeight,RPDiameter,RPAveExitVelocity,RPMaxExitVelocity,RPMinExitVelocity,RPAveTemp,RPMaxTemp,RPMinTemp,RPBypassYN,RPBypassAssociatedRP,RPRooftopYN,RPDownwashYN,RPRainCapYN,RPNonVertYN
AEIR1580,Agrium Inc.,Carseland Fertilizer Manufacturing Plant,Chemicals - Fertilizer,2019EPEA1580RP14,High Pressure Scrubber Exhaust Stack (HV3090),HV3090,30100399,Operating,Upset,990,50.84575,-113.59076,73.2,0.1,8.9,52.0,0.0,362.0,420.0,342.0,Yes,Urea Synthesis Unit Main Exhaust Stack (ST101). Before approx 1988 and the installation of the Low Pressure Scrubber this was the normal venting point,Yes,Unknown,No,No
AEIR1580,Agrium Inc.,Carseland Fertilizer Manufacturing Plant,Chemicals - Fertilizer,2019EPEA1580RP15,Natural Gas Fired Emergency Generator Exhaust Stack #1 (2301J),2301J,20200202,Operating,Upset,990,50.84381,-113.59070,8.2,0.5,7.1,,,698.7,,,No,,Yes,Unknown,Yes,No
AEIR1580,Agrium Inc.,Carseland Fertilizer Manufacturing Plant,Chemicals - Fertilizer,2019EPEA1580RP16,Natural Gas Fired Emergency Generator Exhaust Stack #2 (2302J),2302J,20200202,Operating,Upset,990,50.84381,-113.59070,9.5,0.4,7.1,,,606.7,,,No,,Yes,Unknown,Yes,No
AEIR1580,Agrium Inc.,Carseland Fertilizer Manufacturing Plant,Chemicals - Fertilizer,2019EPEA1580RP17,210hp River Pump House Diesel Engine Exhaust Stack,2214JD,20200102,Operating,Upset,932,50.79633,-113.60973,5.0,0.1,4.6,,,713.0,741.0,,No,,Yes,No,Yes,No
AEIR1580,Agrium Inc.,Carseland Fertilizer Manufacturing Plant,Chemicals - Fertilizer,2019EPEA1580RP18,Fire Water Diesel Pump Exhaust Stack,2204JAD,20200102,Operating,Upset,990,50.84392,-113.58994,7.6,0.2,36.2,,,789.2,789.2,,No,,No,No,Yes,No
AEIR1580,Agrium Inc.,Carseland Fertilizer Manufacturing Plant,Chemicals - Fertilizer,2019EPEA1580RP19,Irrigation Diesel Pump Exhaust Stack,CA-Unit 58,20200102,Operating,Normal,990,50.83690,-113.60401,2.4,0.1,13.1,,,813.0,,,No,,No,No,Yes,No
AEIR1580,Agrium Inc.,Carseland Fertilizer Manufacturing Plant,Chemicals - Fertilizer,2019EPEA1580RP20,Diesel Emergency Generator Exhaust Stack,2805J,20200102,Operating,Upset,990,50.84809,-113.58764,2.1,0.1,57.0,,,853.0,,,No,,No,Unknown,Yes,No
AEIR1580,Agrium Inc.,Carseland Fertilizer Manufacturing Plant,Chemicals - Fertilizer,2019EPEA1580RP21,Duration Plant Baghouse Exhaust Stack,F756,30104001,Temporarily shut-down,,990,50.84523,-113.59119,9.5,0.2,7.1,,,606.7,,,No,,No,Unknown,No,No
AEIR1580,Agrium Inc.,Carseland Fertilizer Manufacturing Plant,Chemicals - Fertilizer,2019EPEA1580RP22,Water Treatment Lime Silo Exhuast Stack,2203F,30100310,Operating,Normal,990,50.84352,-113.59034,20.9,0.0,0.6,,,293.0,,,No,,No,Unknown,No,No
AEIR1580,Agrium Inc.,Carseland Fertilizer Manufacturing Plant,Chemicals - Fertilizer,2019EPEA1580RP23,Storm Water Diesel Pump Exhaust Stack,CA-Unit 57,20200102,Operating,Normal,990,50.84288,-113.58355,2.3,0.1,13.0,,,813.0,,,No,,No,No,Yes,No
AEIR1580,Agrium Inc.,Carseland Fertilizer Manufacturing Plant,Chemicals - Fertilizer,2019EPEA1580RP24,Administraton Building Emergency Generator Stack,3103J,20200102,Operating,Upset,990,50.84426,-113.60455,2.0,0.1,18.0,,,783.0,,,No,,No,No,Yes,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP1,Pilot Plant Steam Generator #1 Exhaust Stack,B-510,10200603,Operating,Normal,674,54.01205,-110.60858,14.0,1.5,0.5,,,479.0,,,No,,No,Yes,Yes,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP2,Pilot Plant Steam Generator #2 Exhaust Stack,B-520,10200603,Operating,Normal,674,54.01203,-110.60850,14.0,1.5,0.5,,,479.0,,,No,,No,Yes,Yes,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP3,Pilot Plant Glycol Boiler A Exhaust Stack,B-204A,10200603,Operating,Normal,674,54.01169,-110.60759,7.4,0.4,0.5,,,430.0,,,No,,No,Yes,Yes,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP4,Pilot Plant Glycol Boiler B Exhuast Stack,B-204B,10200603,Operating,Normal,674,54.01166,-110.60762,7.4,0.4,0.5,,,430.0,,,No,,No,Yes,Yes,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP5,Pilot Plant Flare Stack,Pilot Plant Flare,31000205,Operating,High Annual Variability,674,54.01120,-110.60657,12.2,0.2,0.0,,,"1,273.0",,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP6,CPF Steam Generator #1 Exhaust Stack,H-710,10200601,Operating,Normal,694,54.04041,-110.62010,36.0,2.0,17.5,,,450.0,,,No,,Yes,Yes,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP7,CPF Steam Generator #2 Exhaust Stack,H-720,10200601,Operating,Normal,694,54.04041,-110.62039,36.0,2.0,17.5,,,450.0,,,No,,Yes,Yes,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP8,CPF Utility Boiler Exhaust Stack,H-942,10200601,Operating,Normal,694,54.04159,-110.61817,10.0,0.5,17.3,,,589.0,,,No,,No,Yes,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP9,CPF Cogen Unit #1 Exhaust Stack,H-730/K-731,20200203,Operating,Normal,694,54.04026,-110.62082,25.0,1.8,14.5,,,500.0,,,No,,No,Yes,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP10,CPF Cogen Unit #2 Exhaust Stack,H-740/K-741,20200203,Operating,Normal,694,54.04027,-110.62107,25.0,1.8,14.5,,,500.0,,,No,,No,Yes,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP11,CPF Standby Genset A Exhaust Stack,G-999A,20200202,Operating,Normal,694,54.04002,-110.62079,6.3,0.3,9.2,,,461.0,,,No,,Yes,Yes,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP12,CPF Standby Genset B Exhaust Stack,G-999B,20200202,Operating,Normal,694,54.04002,-110.62091,6.3,0.3,9.2,,,461.0,,,No,,Yes,Yes,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP13,CPF Standby Genset C Exhaust Stack,G-999C,20200202,Operating,Low Annual Output,694,54.04002,-110.62104,6.3,0.3,9.2,,,461.0,,,No,,Yes,Yes,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP14,CPF HP Flare Stack,FS-903,31000205,Operating,High Annual Variability,695,54.04226,-110.61790,40.0,0.4,0.1,,,"1,212.0",,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP15,CPF LP Flare Stack (Truck Loading),FS-906,31000205,Operating,Low Annual Output,693,54.03723,-110.61773,12.2,0.2,0.8,,,"1,273.0",,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP16,Propane Fired Cata-Dyne Heater #1 Exhaust Stack,Propane Fired Cata-Dyne Heater #1 Exhaust Stack,31000406,Operating,Low Annual Output,694,54.01153,-110.62062,2.0,0.1,0.0,,,500.0,,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP17,Propane Fired Cata-Dyne Heater #2 Exhaust Stack,Propane Fired Cata-Dyne Heater #2 Exhaust Stack,31000406,Operating,Low Annual Output,694,54.03321,-110.60840,2.0,0.1,0.0,,,500.0,,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP18,Propane Fired Cata-Dyne Heater #3 Exhaust Stack,Propane Fired Cata-Dyne Heater #3 Exhaust Stack,31000406,Operating,Low Annual Output,694,54.03701,-110.61450,2.0,0.1,0.0,,,500.0,,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP19,Propane Fired Cata-Dyne Heater #4 Exhaust Stack,Propane Fired Cata-Dyne Heater #4 Exhaust Stack,31000406,Operating,Low Annual Output,694,54.01514,-110.61452,2.0,0.1,0.0,,,500.0,,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP20,Propane Fired Cata-Dyne Heater #5 Exhaust Stack,Propane Fired Cata-Dyne Heater #5 Exhaust Stack,31000406,Operating,Low Annual Output,694,54.02237,-110.60841,2.0,0.1,0.0,,,500.0,,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP21,Propane Fired Cata-Dyne Heater #6 Exhaust Stack,Propane Fired Cata-Dyne Heater #6 Exhaust Stack,31000406,Operating,Low Annual Output,574,53.85453,-110.62949,2.0,0.1,0.0,,,500.0,,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP22,Roof Mounted Office Heater #1 Exhaust Stack,Roof Mounted Office Heater #1 Exhaust Stack,31000404,Operating,Low Annual Output,694,54.03737,-110.61984,4.3,0.1,0.0,,,500.0,,,No,,Yes,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP23,Roof Mounted Office Heater #2 Exhaust Stack,Roof Mounted Office Heater #2 Exhaust Stack,31000404,Operating,Low Annual Output,694,54.03740,-110.61978,4.3,0.1,0.0,,,500.0,,,No,,Yes,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP24,Roof Mounted Office Heater #3 Exhaust Stack,Roof Mounted Office Heater #3 Exhaust Stack,31000404,Operating,Low Annual Output,694,54.03731,-110.61964,4.3,0.1,0.0,,,500.0,,,No,,Yes,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP25,Roof Mounted Office Heater #4 Exhaust Stack,Roof Mounted Office Heater #4 Exhaust Stack,31000404,Operating,Low Annual Output,694,54.03738,-110.61954,4.3,0.1,0.0,,,500.0,,,No,,Yes,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP26,Roof Mounted Office Heater #5 Exhaust Stack,Roof Mounted Office Heater #5 Exhaust Stack,31000404,Operating,Low Annual Output,694,54.03745,-110.61940,4.3,0.1,0.0,,,500.0,,,No,,Yes,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP27,CPF Diesel Generator Exhaust Stack,G-0405,20200102,Operating,Low Annual Output,694,54.04023,-110.62143,6.0,0.2,77.3,,,674.0,,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP28,Pilot Plant Diesel Generator Exhaust Stack,GEN-69,20200102,Operating,Low Annual Output,674,54.01191,-110.60720,6.0,0.2,77.3,,,674.0,,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP29,Well Pad D01 Diesel Generator Exhaust Stack,11G-007,20200102,Operating,Low Annual Output,694,54.01153,-110.62062,6.0,0.2,77.3,,,674.0,,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP30,Well Pad D02 Diesel Generator Exhaust Stack,12G-0011,20200102,Operating,Low Annual Output,694,54.03321,-110.60840,6.0,0.2,77.3,,,674.0,,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP31,Well Pad D04 Diesel Generator Exhaust Stack,14G-011,20200102,Operating,Low Annual Output,694,54.01514,-110.61452,6.0,0.2,77.3,,,674.0,,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP32,Well Pad D05 Diesel Generator Exhaust Stack,15G-011,20200102,Operating,Low Annual Output,694,54.02237,-110.60841,6.0,0.2,77.3,,,674.0,,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP33,River Station Generator Exhaust Stack,G-RVR,20200102,Operating,Low Annual Output,574,53.85453,-110.62949,6.0,0.2,77.3,,,674.0,,,No,,No,No,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP34,Proposed HRSG 1 Stack,HRSG 1 Stack,20200203,Not yet constructed/operating,,694,54.04164,-110.62012,30.5,3.4,20.2,,,445.0,,,No,,No,Yes,No,No
AEIR1581,Cona Resources Ltd.,Lindbergh SAGD Project,Oil Sands - In-situ Extraction and Processing,2019EPEA1581RP35,Proposed HRSG 2 Stack,HRSG 2 Stack,20200203,Not yet constructed/operating,,694,54.04164,-110.62079,30.5,3.4,20.2,,,445.0,,,No,,No,Yes,No,No
AEIR1592,Canadian Natural Resources Limited,Clearhills Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1592RP1,2953 kW Saskatoon Boiler Exhaust Stack (H-610),H-610,10200603,Operating,Normal,898,56.62469,-119.94700,8.3,0.6,11.6,11.6,,684.2,684.2,,No,,No,Yes,No,No
AEIR1592,Canadian Natural Resources Limited,Clearhills Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1592RP2,7871 kW Saskatoon Boiler Exhaust Stack (H-625),H-625,10200603,Operating,Low Annual Output,898,56.62474,-119.94900,9.7,0.9,13.6,13.6,,693.2,693.2,,No,,No,Yes,No,No
AEIR1592,Canadian Natural Resources Limited,Clearhills Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1592RP3,447 kW Compressor Engine Exhaust Stack (ID 4007),4007,20200254,Temporarily shut-down,,898,56.62433,-119.94700,7.3,0.2,37.0,37.0,,727.6,727.6,,No,,No,Yes,No,No
AEIR1592,Canadian Natural Resources Limited,Clearhills Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1592RP4,293 kW Glycol Heater Exhaust Stack (E-120),E-120,10200603,Operating,Normal,898,56.62411,-119.94800,6.1,0.3,3.2,3.2,,624.3,624.3,,No,,No,Yes,No,No
AEIR1592,Canadian Natural Resources Limited,Clearhills Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1592RP5,1267 kW Compressor Engine Exhaust Stack (ID 4029),4029,20200253,Operating,Normal,898,56.62436,-119.94700,9.2,0.4,29.5,29.5,,744.3,744.3,,No,,No,Yes,No,No
AEIR1592,Canadian Natural Resources Limited,Clearhills Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1592RP6,550 kW Compressor Engine Exhaust Stack (ID 4006),4006,20200254,Temporarily shut-down,,898,56.62434,-119.94800,7.8,0.3,42.9,42.9,,649.3,649.3,,No,,No,Yes,No,No
AEIR1592,Canadian Natural Resources Limited,Clearhills Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1592RP7,458 kW Compressor Engine Exhaust Stack (ID 4008),4008,20200253,Operating,Normal,898,56.62434,-119.94700,6.9,0.3,27.6,27.6,,847.0,847.0,,No,,No,Yes,No,No
AEIR1592,Canadian Natural Resources Limited,Clearhills Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1592RP8,668 kW Compressor Engine Exhaust Stack (ID 4030),4030,20200253,Operating,Normal,898,56.62449,-119.94800,7.8,0.3,35.7,35.7,,829.3,829.3,,No,,No,Yes,No,No
AEIR1592,Canadian Natural Resources Limited,Clearhills Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1592RP9,1102 kW Compressor Engine Exhaust Stack (ID 4044),4044,20200253,Operating,Normal,898,56.62447,-119.94783,7.9,0.4,30.5,30.5,,880.4,880.4,,No,,No,Yes,No,No
AEIR1592,Canadian Natural Resources Limited,Clearhills Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1592RP10,High Pressure Emergency Flare Stack (FS-780),FS-780,31000205,Operating,Upset,898,56.62456,-119.94600,67.4,0.5,5.0,5.0,,"1,280.1","1,280.1",,Yes,all plant sources,No,No,No,No
AEIR1592,Canadian Natural Resources Limited,Clearhills Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1592RP11,Low Pressure Flare Stack,Low pressure flare stack,31000205,Operating,Upset,898,56.62457,-119.94600,67.6,0.1,0.2,0.2,,"1,254.8","1,254.8",,No,,No,No,No,No
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP1,Line 141 East Scrubber Exhaust Stack,Line 141 East Scrubber Exhaust Stack,30501204,Operating,Normal,936,52.03239,-113.93995,30.3,1.5,9.3,10.2,8.4,306.2,307.2,299.2,No,,Yes,Yes,No,No
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP2,Line 141 Center Scrubber Exhaust Stack,Line 141 Center Scrubber Exhaust Stack,30501204,Operating,Normal,936,52.03239,-113.94003,30.3,1.5,9.3,10.2,8.4,306.2,307.2,299.2,No,,Yes,Yes,No,No
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP3,Line 141 West Scrubber Exhaust Stack,Line 141 West Scrubber Exhaust Stack,30501204,Operating,Normal,936,52.03239,-113.94010,30.3,1.5,9.3,10.2,8.4,306.2,307.2,299.2,No,,Yes,Yes,No,No
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP4,Line 142 Fog Box Exhaust Stack,Line 142 Fog Box Exhaust Stack,30501204,Operating,Normal,936,52.03250,-113.94029,30.5,1.3,15.0,17.3,14.0,316.2,316.2,316.2,No,,Yes,Yes,No,No
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP5,Line 143 West Scrubber Exhaust Stack,Line 143 West Scrubber Exhaust Stack,30501204,Operating,Normal,936,52.03282,-113.93966,30.5,1.3,11.2,11.9,9.0,312.2,314.2,310.2,No,,Yes,Yes,No,No
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP6,Line 143 East Scrubber Exhaust Stack,Line 143 East Scrubber Exhaust Stack,30501204,Operating,Normal,936,52.03282,-113.93959,30.5,1.1,10.5,11.8,9.5,312.2,313.2,311.2,No,,Yes,Yes,No,No
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP7,"Line 141, Line 142, and Line 143 Melting Furnace Vents Dust Collector Stack","Line 141, Line 142, and Line 143 Melting Furnace Vents Dust Collector Stack",30501203,Operating,Normal,936,52.03233,-113.93989,29.0,1.1,20.3,20.7,19.9,329.2,335.8,322.6,No,,Yes,Yes,No,No
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP8,Curing Oven Stack,Curing Oven Stack,30501205,Operating,Normal,936,52.03261,-113.93939,22.9,1.4,8.7,8.8,8.6,355.2,370.2,342.2,No,,Yes,Yes,No,No
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP9,Cooling Section Stack,Cooling Section Stack,30501206,Operating,Normal,936,52.03257,-113.93913,13.6,0.7,17.2,,,324.5,325.2,324.2,No,,Yes,Yes,No,No
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP10,Detroit Emergency Generator Stack,Detroit Emergency Generator Stack,20100107,Operating,Normal,936,52.03275,-113.93996,2.9,0.2,5.9,5.9,5.9,582.2,593.8,570.6,No,,No,No,No,Yes
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP11,Cat Emergency Generator Stack,Cat Emergency Generator Stack,20100107,Operating,Normal,936,52.03275,-113.93996,2.7,0.2,5.9,5.9,5.9,"1,220.2","1,244.6","1,195.8",No,,No,No,No,Yes
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP12,Volvo Emergency Generator Stack,Volvo Emergency Generator Stack,20100107,Operating,Normal,936,52.03310,-113.93979,5.1,0.2,5.9,5.9,5.9,731.2,745.8,716.5,No,,No,No,No,Yes
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP13,Line 141 Blowing Wool Dust Collector Exhaust,Line 141 Blowing Wool Dust Collector Exhaust,30501299,Operating,Normal,936,52.03266,-113.93817,5.6,1.2,3.2,3.2,3.2,293.2,300.2,290.2,No,,No,No,No,Yes
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP14,Line 142 Cold End Packaging Dust Collector Exhaust,Line 142 Cold End Packaging Dust Collector Exhaust,30501299,Operating,Normal,936,52.03281,-113.93737,10.2,0.5,4.1,4.1,4.1,293.2,300.2,290.2,No,,No,No,No,Yes
AEIR1594,Johns Manville Canada Inc.,Innisfail Insulation Manufacturing Plant,Manufacturing - General,2019EPEA1594RP15,Line 143 Cold End Packaging Dust Collector Exhaust,Line 143 Cold End Packaging Dust Collector Exhaust,30501299,Operating,Normal,936,52.03290,-113.93737,10.2,0.5,5.2,5.2,5.2,293.2,300.2,290.2,No,,No,No,No,Yes
AEIR160,Journey Energy Inc.,Cherhill Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA160RP1,1005 kW Caterpillar Compressor Exhaust Stack,C-100,20200253,Operating,Normal,706,53.84873,-114.61861,12.5,0.3,76.6,,,740.2,,,No,,No,Unknown,No,No
AEIR160,Journey Energy Inc.,Cherhill Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA160RP2,498 kW Treater Exhaust Stack (burner 1),V-300,31000404,Operating,Normal,706,53.84822,-114.61873,9.9,0.4,4.0,,,813.2,,,No,,No,Unknown,No,No
AEIR160,Journey Energy Inc.,Cherhill Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA160RP3,498 kW Treater Exhaust Stack (burner 2),V-300,31000404,Operating,Normal,706,53.84824,-114.61874,9.9,0.4,4.0,,,813.2,,,No,,No,Unknown,No,No
AEIR160,Journey Energy Inc.,Cherhill Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA160RP4,604 kW Glycol Heat Medium Boiler Exhaust Stack,V-1250,31000404,Operating,Normal,706,53.84889,-114.61880,8.7,0.4,5.8,,,813.2,,,No,,No,Unknown,No,No
AEIR160,Journey Energy Inc.,Cherhill Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA160RP5,Glycol Reboiler Vapour Exhaust Stack (old refridge still vent),V-1200,31000301,Temporarily shut-down,,706,53.84855,-114.61870,8.7,0.1,2.7,,,393.2,,,No,,No,Unknown,No,No
AEIR160,Journey Energy Inc.,Cherhill Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA160RP6,Glycol Reboiler Burner Exhaust Stack (new refridge),H-400,31000302,Operating,Normal,706,53.84848,-114.61882,5.3,0.1,2.7,,,813.2,,,No,,No,Unknown,No,No
AEIR160,Journey Energy Inc.,Cherhill Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA160RP7,Emergency Flare Stack,FL-1100,31000205,Operating,Low Annual Output,706,53.84886,-114.61787,30.5,0.3,1.9,,,"1,294.2",,,No,,No,Unknown,No,No
AEIR160,Journey Energy Inc.,Cherhill Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA160RP8,Glycol Reboiler Vapour Exhaust Stack (new refridge still vent),V-400,31000301,Operating,Normal,706,53.84855,-114.61882,6.5,0.1,2.7,,,393.2,,,No,,No,Unknown,No,No
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP1,Electrified Filter Bed Exhaust Stack (OLD),Electrified Filter Bed Exhaust Stack (OLD),30701008,Decommissioned,,670,55.02775,-118.74262,35.0,2.0,16.9,,,401.0,,,No,,Yes,No,No,No
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP2,Press Vent Exhaust Stack,Press Vent Exhaust Stack,30701058,Operating,Normal,670,55.02842,-118.74564,24.4,2.6,18.4,,,316.0,,,No,,No,No,No,No
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP3,DH Thermal Oil Heater Exhaust Stack,DH Thermal Oil Heater Exhaust Stack,30701099,Operating,Low Annual Output,670,55.02809,-118.74209,33.5,0.9,14.5,,,576.0,,,No,,No,No,No,No
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP4,Dust Collection Systems Baghouse Exhaust,Dust Collection Systems Baghouse Exhaust,30701068,Operating,Normal,670,55.02841,-118.74715,11.2,1.6,10.0,,,298.0,,,No,,No,No,No,Yes
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP5,Mat Reject Cyclone Exhaust,Mat Reject Cyclone Exhaust,30701068,Operating,Normal,670,55.02775,-118.74661,11.2,0.9,19.1,,,310.0,,,No,,No,No,No,Yes
